Date,Open,High,Low,Close,Adj Close,Volume
2021-01-29,196.740005,197.250000,192.820007,193.990005,184.146347,8315700
2021-02-01,195.880005,197.729996,194.529999,197.300003,187.288391,3900700
2021-02-02,199.199997,200.960007,199.050003,200.130005,189.974808,3278700
2021-02-03,200.820007,201.259995,199.589996,200.429993,190.259567,2905600
2021-02-04,201.160004,202.970001,201.029999,202.970001,192.670685,2746400
2021-02-05,204.119995,204.289993,203.160004,204.110001,193.752808,3127200
2021-02-08,205.190002,205.979996,204.779999,205.940002,195.489960,3676700
2021-02-09,205.600006,206.449997,205.250000,206.020004,195.565887,3384800
2021-02-10,207.070007,207.220001,204.449997,205.929993,195.480484,3682400
2021-02-11,206.699997,206.940002,204.820007,206.419998,195.945587,2630000
2021-02-12,205.889999,207.509995,205.800003,207.490005,196.961319,2416700
2021-02-16,208.309998,208.389999,206.520004,207.119995,196.610107,4955700
2021-02-17,206.020004,206.899994,205.039993,206.690002,196.201920,4484000
2021-02-18,205.229996,206.089996,204.009995,205.500000,195.072281,3658900
2021-02-19,206.429993,207.029999,205.649994,205.970001,195.518463,4921800
2021-02-22,204.720001,205.529999,203.910004,204.009995,193.657883,4400300
2021-02-23,202.550003,204.679993,199.360001,203.979996,193.629425,5707900
2021-02-24,203.600006,206.479996,202.779999,206.270004,195.803238,3722800
2021-02-25,205.740005,206.380005,200.000000,200.880005,190.686691,7581100
2021-02-26,201.990005,202.690002,198.550003,200.080002,189.927307,6324600
2021-03-01,203.149994,205.850006,203.070007,205.220001,194.806519,4691800
2021-03-02,205.500000,205.550003,203.169998,203.289993,192.974411,4859000
2021-03-03,203.220001,203.539993,200.179993,200.360001,190.193085,4334000
2021-03-04,200.039993,201.240005,194.520004,197.190002,187.183929,7198800
2021-03-05,199.369995,201.210007,194.110001,200.750000,190.563309,6614800
2021-03-08,201.440002,202.889999,199.570007,199.770004,189.633041,4281400
2021-03-09,202.229996,204.350006,201.710007,202.869995,192.575760,4116100
2021-03-10,204.550003,205.270004,203.610001,204.320007,193.952179,4133800
2021-03-11,206.080002,207.830002,205.710007,206.990005,196.486694,4102700
2021-03-12,206.160004,207.460007,205.550003,207.399994,196.875885,4069000
2021-03-15,207.729996,208.899994,206.389999,208.850006,198.252289,3421900
2021-03-16,209.139999,209.300003,207.360001,208.009995,197.454926,4599900
2021-03-17,207.309998,209.289993,206.360001,208.800003,198.204819,3347000
2021-03-18,207.449997,208.440002,204.770004,205.000000,194.597641,3641900
2021-03-19,205.139999,206.149994,203.570007,205.259995,194.844467,3871000
2021-03-22,205.880005,207.259995,205.380005,206.369995,195.898132,3603900
2021-03-23,206.190002,206.440002,203.639999,204.020004,193.667389,4764800
2021-03-24,205.169998,205.850006,202.330002,202.330002,192.063141,4014500
2021-03-25,200.919998,203.660004,199.500000,203.149994,193.484146,4976800
2021-03-26,204.110001,206.639999,203.240005,206.470001,196.646179,3554900
2021-03-29,205.589996,206.360001,204.240005,205.500000,195.722321,4562900
2021-03-30,205.169998,205.889999,204.289993,205.440002,195.665161,3960500
2021-03-31,206.050003,207.619995,206.000000,206.690002,196.855728,5494800
2021-04-01,207.990005,209.300003,207.559998,209.279999,199.322479,4543300
2021-04-05,210.850006,211.960007,210.559998,211.720001,201.646439,5941400
2021-04-06,211.690002,212.490005,211.410004,211.800003,201.722626,4029900
2021-04-07,211.789993,212.119995,211.089996,211.619995,201.551163,3299100
2021-04-08,212.539993,212.850006,211.770004,212.850006,202.722641,3628900
2021-04-09,212.850006,214.250000,212.619995,214.139999,203.951248,3559100
2021-04-12,214.059998,214.369995,213.330002,214.199997,204.008377,3882800
2021-04-13,214.360001,215.279999,214.000000,214.800003,204.579849,4056900
2021-04-14,215.059998,215.869995,214.039993,214.320007,204.122681,3765600
2021-04-15,215.729996,216.669998,215.460007,216.600006,206.294189,5439600
2021-04-16,217.460007,217.470001,216.320007,217.149994,206.817993,4306000
2021-04-19,216.729996,216.910004,215.000000,215.729996,205.465576,3986900
2021-04-20,215.220001,215.539993,212.919998,213.750000,203.579788,5210300
2021-04-21,213.649994,216.330002,213.250000,216.300003,206.008484,3167900
2021-04-22,216.449997,217.039993,213.880005,214.610001,204.398865,4394800
2021-04-23,215.080002,217.869995,214.970001,217.210007,206.875198,4374300
2021-04-26,217.740005,218.270004,217.449997,218.000000,207.627594,3202500
2021-04-27,218.300003,218.330002,217.350006,217.899994,207.532303,2670000
2021-04-28,218.070007,218.639999,217.619995,217.869995,207.503769,2603900
2021-04-29,219.600006,219.649994,216.940002,218.699997,208.294296,4178800
2021-04-30,217.509995,218.169998,216.750000,217.100006,206.770416,3256600
2021-05-03,218.570007,218.570007,217.300003,217.479996,207.132324,3846300
2021-05-04,216.479996,216.539993,213.809998,215.850006,205.579880,4900000
2021-05-05,216.940002,216.940002,215.279999,215.809998,205.541779,2032600
2021-05-06,215.779999,216.949997,214.080002,216.910004,206.589462,4131200
2021-05-07,217.399994,218.990005,217.100006,218.750000,208.341888,3868100
2021-05-10,218.889999,218.899994,216.050003,216.179993,205.894180,4443800
2021-05-11,213.289993,214.910004,212.020004,214.440002,204.236969,5959900
2021-05-12,212.940002,213.630005,209.210007,209.610001,199.636765,5788400
2021-05-13,210.380005,212.919998,210.330002,211.919998,201.836884,4970900
2021-05-14,213.550003,215.960007,213.500000,215.539993,205.284637,4292600
2021-05-17,214.899994,215.380005,213.740005,215.080002,204.846512,4063200
2021-05-18,215.250000,215.630005,213.339996,213.399994,203.246445,3173100
2021-05-19,210.570007,212.779999,209.750000,212.779999,202.655945,6015000
2021-05-20,213.210007,215.660004,213.179993,215.089996,204.856018,3478300
2021-05-21,216.080002,216.740005,214.710007,214.970001,204.741760,3623300
2021-05-24,216.240005,217.699997,215.919998,217.139999,206.808502,2873700
2021-05-25,217.839996,218.020004,216.199997,216.539993,206.237061,3700600
2021-05-26,216.979996,217.559998,216.479996,217.320007,206.979980,3258100
2021-05-27,218.000000,218.240005,217.589996,217.720001,207.360931,2617200
2021-05-28,218.600006,218.729996,218.029999,218.089996,207.713318,2635700
2021-06-01,219.529999,219.529999,217.809998,218.179993,207.799026,3805700
2021-06-02,218.619995,218.820007,217.889999,218.470001,208.075226,3599400
2021-06-03,217.300003,218.050003,216.080002,217.500000,207.151398,2967000
2021-06-04,218.570007,219.479996,218.460007,219.389999,208.951477,2287100
2021-06-07,219.550003,219.679993,219.029999,219.570007,209.122910,2762800
2021-06-08,220.029999,220.279999,218.660004,220.020004,209.551483,2831700
2021-06-09,220.410004,220.500000,219.350006,219.399994,208.960983,2688600
2021-06-10,220.210007,220.899994,219.190002,220.369995,209.884842,2936700
2021-06-11,220.779999,221.020004,220.130005,221.020004,210.503906,2837200
2021-06-14,221.199997,221.389999,220.380005,221.360001,210.827728,3189400
2021-06-15,221.490005,221.529999,220.169998,220.779999,210.275314,3094000
2021-06-16,220.970001,220.970001,218.380005,219.679993,209.227661,3459600
2021-06-17,219.440002,220.059998,217.949997,219.470001,209.027649,3002900
2021-06-18,217.990005,218.149994,216.529999,216.750000,206.437073,4538300
2021-06-21,217.669998,219.800003,217.080002,219.740005,209.284790,3870000
2021-06-22,219.850006,221.350006,219.179993,220.990005,210.475311,2684300
2021-06-23,221.100006,221.589996,220.809998,220.899994,210.389618,2662200
2021-06-24,221.509995,221.869995,221.289993,221.720001,211.817841,2931600
2021-06-25,222.259995,222.699997,221.910004,222.550003,212.610764,2801300
2021-06-28,222.990005,222.990005,221.860001,222.800003,212.849594,3094900
2021-06-29,223.309998,223.399994,222.470001,222.809998,212.859177,4068000
2021-06-30,222.690002,223.149994,222.460007,222.820007,212.868744,3041700
2021-07-01,223.399994,224.059998,223.100006,224.029999,214.024673,3836000
2021-07-02,224.710007,225.410004,224.309998,225.270004,215.209305,3026400
2021-07-06,225.380005,225.520004,223.160004,224.779999,214.741165,4147200
2021-07-07,225.080002,225.360001,223.520004,225.080002,215.027786,4042200
2021-07-08,221.929993,223.720001,221.139999,223.179993,213.212631,4486100
2021-07-09,224.160004,225.979996,224.020004,225.880005,215.792084,3886600
2021-07-12,225.949997,226.610001,225.470001,226.509995,216.393890,3294600
2021-07-13,226.100006,226.520004,225.119995,225.250000,215.190186,4668400
2021-07-14,226.270004,226.460007,224.419998,224.940002,214.894043,2830200
2021-07-15,224.449997,224.759995,222.860001,224.149994,214.139313,3276500
2021-07-16,225.000000,225.000000,222.190002,222.389999,212.457916,3203300
2021-07-19,219.809998,219.809998,217.820007,219.229996,209.439026,6966200
2021-07-20,219.949997,223.710007,219.389999,223.020004,213.059784,5362900
2021-07-21,223.750000,225.020004,223.550003,225.020004,214.970474,2542500
2021-07-22,225.199997,225.350006,224.179993,225.210007,215.151978,2236200
2021-07-23,226.250000,227.610001,225.830002,227.460007,217.301514,2982700
2021-07-26,227.250000,227.919998,227.130005,227.919998,217.740952,2849700
2021-07-27,227.380005,227.429993,224.979996,226.690002,216.565872,4169600
2021-07-28,227.119995,227.809998,226.190002,227.039993,216.900238,3306700
2021-07-29,227.580002,228.750000,227.580002,228.039993,217.855560,2960900
2021-07-30,226.570007,227.919998,226.399994,226.690002,216.565872,2846800
2021-08-02,227.850006,228.100006,226.190002,226.369995,216.260162,3558100
2021-08-03,226.830002,228.000000,225.279999,227.990005,217.807800,3245400
2021-08-04,227.190002,227.690002,226.750000,226.970001,216.833374,3374500
2021-08-05,227.520004,228.600006,227.240005,228.589996,218.381042,2461700
2021-08-06,228.929993,229.309998,228.389999,228.869995,218.648529,2343100
2021-08-09,228.860001,229.039993,228.020004,228.779999,218.562531,3295500
2021-08-10,229.000000,229.309998,228.509995,228.929993,218.705841,2946700
2021-08-11,229.440002,229.490005,228.410004,229.380005,219.135757,3051400
2021-08-12,229.350006,230.020004,228.770004,230.020004,219.747147,2746000
2021-08-13,230.229996,230.250000,229.759995,230.149994,219.871338,2516000
2021-08-16,229.479996,230.250000,228.279999,230.240005,219.957336,3193200
2021-08-17,228.720001,229.039993,226.779999,228.529999,218.323715,3735100
2021-08-18,228.110001,228.830002,226.059998,226.250000,216.145493,3194100
2021-08-19,224.720001,226.820007,224.399994,226.080002,215.983139,3964500
2021-08-20,226.320007,228.190002,226.020004,228.110001,217.922455,2655100
2021-08-23,229.070007,230.740005,228.779999,230.320007,220.033768,3180600
2021-08-24,230.860001,231.410004,230.669998,231.139999,220.817154,2772300
2021-08-25,231.389999,232.020004,230.979996,231.800003,221.447678,2897000
2021-08-26,231.619995,231.789993,230.160004,230.250000,219.966858,3352000
2021-08-27,230.800003,232.940002,230.669998,232.729996,222.336136,3749800
2021-08-30,233.220001,233.970001,232.800003,233.610001,223.176819,3194000
2021-08-31,233.559998,233.630005,232.770004,233.169998,222.756470,3099400
2021-09-01,233.820007,234.210007,233.250000,233.580002,223.148178,3533100
2021-09-02,234.309998,234.649994,233.679993,234.369995,223.902893,3274600
2021-09-03,234.000000,234.500000,233.630005,234.289993,223.826447,2484200
2021-09-07,234.289993,234.300003,233.020004,233.279999,222.861557,3256800
2021-09-08,233.009995,233.259995,231.589996,232.729996,222.336136,3027600
2021-09-09,232.669998,233.649994,231.750000,231.919998,221.562286,3265900
2021-09-10,233.029999,233.190002,229.960007,230.080002,219.804504,3385600
2021-09-13,231.509995,231.740005,229.330002,230.600006,220.301270,3312700
2021-09-14,231.410004,231.490005,228.619995,229.210007,218.973328,3158900
2021-09-15,229.419998,231.339996,228.720001,231.100006,220.778946,2598900
2021-09-16,230.940002,231.520004,229.300003,230.889999,220.578308,2537200
2021-09-17,230.539993,230.830002,228.649994,229.039993,218.810913,3078200
2021-09-20,225.509995,226.309998,222.309998,225.070007,215.018250,7749300
2021-09-21,226.509995,227.029999,224.460007,225.050003,214.999115,4564400
2021-09-22,226.330002,228.429993,225.830002,227.320007,217.167770,4187300
2021-09-23,228.440002,230.949997,228.050003,230.089996,219.814041,3778100
2021-09-24,228.550003,229.949997,228.190002,229.639999,220.076614,3122800
2021-09-27,229.160004,229.869995,228.509995,229.139999,219.597427,2856700
2021-09-28,227.649994,227.789993,224.050003,224.339996,214.997345,5078600
2021-09-29,225.220001,225.990005,224.279999,224.490005,215.141083,4585500
2021-09-30,225.350006,228.399994,221.940002,222.059998,212.812286,5080200
2021-10-01,223.100006,225.630005,221.020004,225.119995,215.744858,5148600
2021-10-04,224.240005,224.399994,220.539993,221.729996,212.496033,4984000
2021-10-05,222.429993,224.990005,222.100006,223.800003,214.479828,3568200
2021-10-06,221.889999,224.809998,220.979996,224.729996,215.371094,3076000
2021-10-07,226.500000,228.360001,226.110001,226.889999,217.441147,3081300
2021-10-08,227.399994,227.550003,226.020004,226.389999,216.961975,1922600
2021-10-11,226.070007,227.589996,224.679993,224.759995,215.399841,2354900
2021-10-12,225.309998,225.699997,224.160004,224.600006,215.246521,2898400
2021-10-13,225.169998,226.029999,223.649994,225.619995,216.224014,3179500
2021-10-14,227.710007,229.429993,227.500000,229.369995,219.817856,2688800
2021-10-15,230.690002,231.160004,230.270004,230.729996,221.121216,2717900
2021-10-18,230.070007,231.660004,229.449997,231.570007,221.926239,3078300
2021-10-19,232.500000,233.279999,232.110001,233.259995,223.545837,2683100
2021-10-20,233.550003,234.350006,233.389999,234.169998,224.417953,2838400
2021-10-21,233.910004,234.949997,233.669998,234.809998,225.031281,2839800
2021-10-22,234.600006,235.309998,233.320007,234.360001,224.600067,2144500
2021-10-25,235.070007,235.960007,234.100006,235.800003,225.980087,2170100
2021-10-26,236.649994,237.190002,235.460007,235.710007,225.893860,2759900
2021-10-27,236.050003,236.080002,233.990005,234.100006,224.350906,3409600
2021-10-28,234.940002,236.600006,234.779999,236.600006,226.746765,2104900
2021-10-29,235.479996,237.130005,235.369995,236.910004,227.043869,3565900
2021-11-01,237.750000,238.119995,236.720001,238.089996,228.174698,3967500
2021-11-02,238.320007,238.929993,237.910004,238.830002,228.883896,4004800
2021-11-03,238.690002,240.729996,238.300003,240.520004,230.503525,3704400
2021-11-04,241.029999,241.800003,240.529999,241.429993,231.375626,3557000
2021-11-05,242.750000,243.509995,241.389999,242.360001,232.266907,3919400
2021-11-08,243.169998,243.559998,242.429993,242.759995,232.650208,3401400
2021-11-09,243.039993,243.139999,241.190002,242.059998,231.979385,2764100
2021-11-10,241.139999,241.960007,238.729996,239.679993,229.698502,3356500
2021-11-11,240.669998,240.759995,239.960007,239.970001,229.976440,2277100
2021-11-12,240.639999,242.039993,240.210007,241.750000,231.682312,2419900
2021-11-15,242.440002,242.669998,241.139999,241.750000,231.682312,3630500
2021-11-16,241.660004,243.330002,241.410004,242.789993,232.678970,2947400
2021-11-17,242.600006,242.600006,241.429993,241.789993,231.720627,2809000
2021-11-18,242.300003,242.440002,240.520004,242.169998,232.084793,3507700
2021-11-19,242.089996,242.619995,241.330002,241.479996,231.423538,3353800
2021-11-22,242.339996,243.600006,240.250000,240.320007,230.311859,3902900
2021-11-23,240.100006,241.100006,238.240005,240.399994,230.388519,3826200
2021-11-24,239.139999,241.210007,238.630005,241.210007,231.164764,2195400
2021-11-26,237.240005,238.100006,234.940002,235.990005,226.162170,5730300
2021-11-29,238.479996,239.279999,236.520004,238.210007,228.289734,4789200
2021-11-30,236.990005,237.729996,233.100006,233.449997,223.727966,7231400
2021-12-01,236.410004,237.869995,229.880005,230.160004,220.574982,5274700
2021-12-02,230.210007,234.679993,230.089996,233.899994,224.159195,4257400
2021-12-03,234.830002,235.270004,229.020004,231.190002,221.562042,5821900
2021-12-06,232.610001,235.179993,230.949997,234.160004,224.408356,4210600
2021-12-07,237.559998,239.699997,237.339996,239.169998,229.209732,4284700
2021-12-08,239.570007,240.380005,238.639999,240.199997,230.196854,3417400
2021-12-09,239.520004,239.899994,237.779999,237.910004,228.002228,2853800
2021-12-10,239.419998,239.869995,237.570007,239.529999,229.554764,2610800
2021-12-13,239.500000,239.600006,237.139999,237.350006,227.465530,5839100
2021-12-14,235.449997,236.860001,234.050003,235.570007,225.759689,3360400
2021-12-15,235.559998,239.250000,233.850006,239.199997,229.238495,3720700
2021-12-16,240.289993,240.490005,235.660004,236.520004,226.670090,3876100
2021-12-17,235.000000,237.160004,233.339996,235.440002,225.635071,4455100
2021-12-20,232.100006,232.350006,230.070007,232.130005,222.462921,5839800
2021-12-21,234.190002,236.839996,233.220001,236.679993,226.823425,4158800
2021-12-22,236.630005,239.100006,236.550003,239.020004,229.065994,3202900
2021-12-23,239.869995,241.360001,239.500000,240.669998,230.647293,2925100
2021-12-27,240.479996,242.960007,240.339996,242.960007,233.675964,4395100
2021-12-28,243.059998,243.779999,242.039993,242.460007,233.195084,3960900
2021-12-29,242.550003,243.160004,241.710007,242.600006,233.329712,3044300
2021-12-30,243.110001,243.690002,242.000000,242.210007,232.954590,4501500
2021-12-31,242.089996,242.690002,241.440002,241.440002,232.214035,3499900
2022-01-03,242.419998,242.970001,240.860001,242.970001,233.685547,4204000
2022-01-04,243.729996,244.059998,241.350006,242.509995,233.243134,4217000
2022-01-05,242.080002,242.660004,237.199997,237.250000,228.184113,4878300
2022-01-06,237.199997,238.770004,235.539993,237.190002,228.126419,4519200
2022-01-07,237.190002,238.070007,235.320007,236.110001,227.087738,3580200
2022-01-10,234.210007,235.839996,230.970001,235.699997,226.693359,5819600
2022-01-11,235.710007,238.110001,234.089996,238.050003,228.953568,3524800
2022-01-12,239.039993,239.850006,237.309998,238.419998,229.309418,4033100
2022-01-13,239.179993,239.399994,234.479996,234.929993,225.952789,4049300
2022-01-14,233.500000,235.130005,232.309998,235.020004,226.039337,3829900
2022-01-18,232.500000,232.699997,229.940002,230.449997,221.643967,6511600
2022-01-19,231.220001,232.160004,227.899994,228.029999,219.316452,4868100
2022-01-20,229.130005,231.910004,225.139999,225.369995,216.758118,5175100
2022-01-21,224.619995,226.089996,220.830002,220.910004,212.468521,8582600
2022-01-24,217.990005,222.570007,212.100006,222.330002,213.834259,22004300
2022-01-25,219.100006,222.020004,215.639999,219.220001,210.843109,6600400
2022-01-26,222.720001,224.160004,216.050003,218.369995,210.025558,7096400
2022-01-27,220.809998,222.399994,215.899994,216.750000,208.467468,5789200
2022-01-28,217.500000,222.169998,214.929993,222.089996,213.603455,4961200
2022-01-31,222.089996,226.949997,221.220001,226.809998,218.143036,5306400
2022-02-01,227.940002,228.929993,225.139999,228.539993,219.806961,4697600
2022-02-02,229.889999,230.440002,227.990005,230.050003,221.259262,4048200
2022-02-03,226.809998,227.929993,224.130005,224.580002,215.998291,4217700
2022-02-04,224.830002,227.990005,223.320007,226.070007,217.431335,3585300
2022-02-07,226.479996,227.380005,224.839996,225.500000,216.883133,2757300
2022-02-08,225.270004,228.050003,224.479996,227.570007,218.874039,3075500
2022-02-09,229.860001,231.300003,229.600006,231.270004,222.432632,3698700
2022-02-10,228.160004,231.809998,226.139999,227.350006,218.662460,3511200
2022-02-11,227.380005,228.500000,222.009995,222.940002,214.420959,4839800
2022-02-14,222.520004,223.550003,220.300003,222.119995,213.632263,4402100
2022-02-15,224.580002,226.169998,224.399994,226.070007,217.431335,4406200
2022-02-16,225.000000,226.880005,223.809998,226.279999,217.633347,4812400
2022-02-17,224.410004,224.699997,220.720001,221.139999,212.689743,5784600
2022-02-18,221.139999,221.990005,218.210007,219.369995,210.987366,7007900
2022-02-22,218.110001,220.080002,215.059998,216.850006,208.563675,7748900
2022-02-23,218.570007,218.830002,212.570007,212.860001,204.726135,7684500
2022-02-24,207.639999,216.850006,207.000000,216.589996,208.313614,10471000
2022-02-25,217.279999,221.440002,216.160004,221.410004,212.949402,4615100
2022-02-28,219.250000,222.059998,218.250000,221.169998,212.718582,4219800
2022-03-01,220.619995,221.490005,216.330002,217.720001,209.400406,4765000
2022-03-02,219.000000,222.610001,218.419998,221.850006,213.372604,3884900
2022-03-03,222.539993,223.089996,219.190002,220.160004,211.747177,4161700
2022-03-04,218.210007,218.610001,215.850006,217.960007,209.631271,4518100
2022-03-07,217.679993,217.919998,211.220001,211.240005,203.168045,7953400
2022-03-08,211.070007,215.490005,209.279999,210.050003,202.023499,6132200
2022-03-09,214.669998,216.910004,213.570007,215.880005,207.630737,4558400
2022-03-10,213.770004,215.350006,212.300003,214.910004,206.697815,5271300
2022-03-11,216.320007,216.539993,211.699997,211.990005,203.889404,5511000
2022-03-14,212.279999,213.809998,209.270004,209.899994,201.879227,6284200
2022-03-15,211.000000,214.639999,210.500000,214.279999,206.091873,6491000
2022-03-16,216.360001,219.639999,213.990005,219.639999,211.247040,4863500
2022-03-17,218.529999,222.600006,218.279999,222.580002,214.074692,6570100
2022-03-18,221.990005,225.449997,221.429993,225.179993,216.575348,3425100
2022-03-21,225.440002,226.199997,223.070007,224.970001,216.373383,2802200
2022-03-22,225.779999,228.149994,225.600006,227.729996,219.027908,3269300
2022-03-23,225.729996,226.500000,223.929993,223.929993,216.044785,2695400
2022-03-24,225.009995,227.190002,224.330002,227.119995,219.122452,2375100
2022-03-25,227.570007,228.250000,225.899994,228.089996,220.058289,3851100
2022-03-28,228.029999,229.570007,226.479996,229.570007,221.486191,6799400
2022-03-29,231.419998,233.360001,230.449997,233.050003,224.843658,4470500
2022-03-30,232.389999,232.809998,230.029999,231.160004,223.020203,3436400
2022-03-31,230.679993,231.320007,227.610001,227.669998,219.653091,4087000
2022-04-01,228.660004,228.750000,226.630005,228.580002,220.531052,3456400
2022-04-04,228.860001,230.539993,228.380005,230.520004,222.402725,3241100
2022-04-05,229.889999,230.880005,226.580002,227.149994,219.151367,3268800
2022-04-06,225.029999,225.839996,222.940002,224.539993,216.633316,4122000
2022-04-07,224.199997,226.440002,222.639999,225.389999,217.453354,4347500
2022-04-08,224.979996,226.350006,223.910004,224.690002,216.778046,2954800
2022-04-11,223.169998,223.570007,221.000000,221.179993,213.391602,2942200
2022-04-12,222.860001,224.500000,219.740005,220.500000,212.735565,3164200
2022-04-13,220.509995,223.789993,220.270004,223.389999,215.523804,2404600
2022-04-14,223.580002,224.210007,220.610001,220.669998,212.899582,2465500
2022-04-18,220.410004,221.289993,219.149994,220.289993,212.532944,3674400
2022-04-19,220.229996,224.600006,220.229996,224.169998,216.276321,2631200
2022-04-20,225.000000,225.520004,223.399994,223.880005,215.996521,2933200
2022-04-21,225.699997,226.679993,219.699997,220.220001,212.465424,3172100
2022-04-22,219.729996,219.729996,214.020004,214.220001,206.676712,6361400
2022-04-25,213.070007,215.699997,210.789993,215.389999,207.805511,9271800
2022-04-26,214.259995,214.410004,209.250000,209.250000,201.881714,6891100
2022-04-27,209.850006,212.399994,208.550003,209.660004,202.277283,4955900
2022-04-28,211.880005,215.750000,209.449997,214.770004,207.207336,3767700
2022-04-29,212.899994,214.309998,206.710007,206.880005,199.595169,7330500
2022-05-02,207.149994,209.130005,203.710007,208.440002,201.100266,10630500
2022-05-03,208.490005,210.610001,207.880005,209.429993,202.055359,3901800
2022-05-04,209.720001,215.910004,207.690002,215.570007,207.979156,3870600
2022-05-05,213.289993,213.389999,205.460007,207.619995,200.309113,5186700
2022-05-06,206.419998,207.820007,203.110001,205.949997,198.697906,5193900
2022-05-09,203.000000,203.380005,197.860001,198.649994,191.654938,9551400
2022-05-10,201.889999,202.710007,196.550003,199.050003,192.040878,7605000
2022-05-11,198.589996,201.630005,195.149994,195.449997,188.567642,6365500
2022-05-12,194.059998,197.589996,192.119995,195.660004,188.770264,7964900
2022-05-13,197.910004,201.750000,197.740005,200.899994,193.825714,4543200
2022-05-16,200.389999,201.860001,198.860001,199.910004,192.870605,4479400
2022-05-17,203.380005,204.259995,201.160004,204.179993,196.990234,3954500
2022-05-18,201.820007,202.020004,195.440002,196.190002,189.281586,4712200
2022-05-19,194.490005,197.660004,193.880005,195.320007,188.442230,5710900
2022-05-20,197.039993,197.539993,190.660004,195.320007,188.442230,5153300
2022-05-23,196.649994,199.149994,195.460007,198.660004,191.664627,5018000
2022-05-24,196.570007,197.300003,193.320007,196.669998,189.744690,4788700
2022-05-25,195.949997,199.860001,195.779999,198.860001,191.857559,4921900
2022-05-26,199.399994,203.800003,199.369995,202.929993,195.784241,4216700
2022-05-27,204.270004,208.089996,204.179993,208.070007,200.743271,4381100
2022-05-31,207.169998,208.350006,205.190002,206.360001,199.093460,4100900
2022-06-01,207.669998,208.320007,203.460007,205.000000,197.781342,3087800
2022-06-02,205.000000,209.199997,204.000000,209.179993,201.814178,2977800
2022-06-03,206.679993,207.610001,205.300003,205.839996,198.591797,2694100
2022-06-06,208.119995,208.789993,205.910004,206.449997,199.180313,2745500
2022-06-07,204.630005,208.880005,204.350006,208.690002,201.341431,3350500
2022-06-08,207.929993,208.699997,205.910004,206.350006,199.083862,2187200
2022-06-09,205.419998,206.330002,201.380005,201.410004,194.317764,3061100
2022-06-10,198.389999,198.389999,195.360001,195.429993,188.548340,5703800
2022-06-13,190.649994,191.179993,186.679993,187.449997,180.849335,10468300
2022-06-14,188.509995,189.050003,185.270004,186.919998,180.338013,7045900
2022-06-15,188.610001,192.130005,186.179993,189.639999,182.962234,5011700
2022-06-16,185.380005,185.679993,181.669998,183.020004,176.575348,8225100
2022-06-17,183.259995,185.410004,181.800003,183.710007,177.241058,5252700
2022-06-21,186.690002,189.029999,186.690002,188.160004,181.534348,6103400
2022-06-22,185.910004,189.949997,185.619995,188.130005,181.505386,7321300
2022-06-23,188.130005,189.570007,186.460007,189.080002,183.151123,6675800
2022-06-24,190.919998,195.220001,190.589996,195.190002,189.069565,3856400
2022-06-27,195.630005,196.009995,193.899994,194.589996,188.488358,5950400
2022-06-28,195.440002,196.850006,190.559998,190.580002,184.604095,6012700
2022-06-29,190.789993,191.179993,189.179993,190.259995,184.294113,4155800
2022-06-30,188.000000,190.309998,186.130005,188.619995,182.705521,4250300
2022-07-01,188.190002,190.869995,186.899994,190.610001,184.633163,3223100
2022-07-05,188.360001,191.309998,186.360001,191.289993,185.291840,3986100
2022-07-06,191.289993,192.899994,189.880005,191.669998,185.659882,2981000
2022-07-07,192.630005,195.220001,192.589996,194.830002,188.720825,2919300
2022-07-08,194.059998,195.699997,193.009995,194.630005,188.527115,2799200
2022-07-11,193.380005,193.750000,191.809998,192.169998,186.144226,3033800
2022-07-12,192.000000,193.240005,189.600006,190.509995,184.536270,2640300
2022-07-13,187.789993,191.089996,187.389999,189.679993,183.732315,3322400
2022-07-14,187.279999,189.190002,185.580002,188.839996,182.918671,3355600
2022-07-15,191.190002,192.550003,189.979996,192.509995,186.473557,2914600
2022-07-18,194.289993,194.770004,190.539993,191.179993,185.185272,3974200
2022-07-19,193.270004,196.720001,192.990005,196.520004,190.357849,3287500
2022-07-20,196.429993,198.750000,195.990005,198.110001,191.897980,3332400
2022-07-21,197.630005,200.070007,196.460007,200.070007,193.796524,2929300
2022-07-22,200.000000,200.800003,196.729996,197.899994,191.694550,2717400
2022-07-25,198.339996,198.600006,196.990005,198.169998,191.956116,2997100
2022-07-26,197.289993,197.330002,195.279999,195.720001,189.582916,2918500
2022-07-27,197.509995,201.720001,197.309998,200.860001,194.561737,2902200
2022-07-28,201.020004,203.729996,199.330002,203.479996,197.099609,2670700
2022-07-29,204.169998,206.779999,203.600006,206.250000,199.782730,3342400
2022-08-01,204.970001,207.039993,204.289993,205.770004,199.317780,3531500
2022-08-02,205.000000,207.039993,203.880005,204.660004,198.242615,3020900
2022-08-03,205.919998,208.529999,205.740005,207.949997,201.429443,2827100
2022-08-04,207.940002,208.250000,206.919998,207.750000,201.235687,2261800
2022-08-05,205.690002,208.080002,205.500000,207.679993,201.167908,2758900
2022-08-08,208.619995,210.169998,207.270004,207.869995,201.351959,3024200
2022-08-09,207.440002,207.570007,205.970001,206.559998,200.083038,1829500
2022-08-10,210.289993,211.419998,209.539993,211.270004,204.645325,2878200
2022-08-11,212.820007,214.039993,210.919998,211.279999,204.655014,2835000
2022-08-12,212.429993,214.990005,211.869995,214.940002,208.200256,2366500
