Date,Open,High,Low,Close,Adj Close,Volume
2023-09-21,216.360001,216.419998,213.979996,214.089996,211.677994,4190400
2023-09-22,214.679993,215.300003,213.399994,213.639999,211.233063,3261300
2023-09-25,213.149994,214.500000,212.750000,214.500000,212.083359,3440000
2023-09-26,213.059998,213.429993,211.009995,211.410004,209.028183,4371900
2023-09-27,212.119995,212.460007,209.839996,211.630005,209.245712,4407300
2023-09-28,211.419998,213.869995,211.139999,213.029999,210.629929,2952400
2023-09-29,214.550003,214.669998,211.789993,212.410004,210.016907,4435400
2023-10-02,212.199997,212.850006,210.740005,212.130005,209.740067,4358100
2023-10-03,211.000000,211.690002,208.330002,209.050003,206.694778,4389100
2023-10-04,209.229996,210.889999,208.399994,210.559998,208.187775,3045400
2023-10-05,210.380005,210.860001,208.779999,210.449997,208.078995,2679700
2023-10-06,209.059998,213.779999,208.570007,212.960007,210.560730,3666300
2023-10-09,211.910004,214.649994,211.759995,214.300003,211.885620,2869700
2023-10-10,214.600006,216.949997,214.570007,215.630005,213.200638,3494600
2023-10-11,216.199997,216.630005,214.880005,216.479996,214.041061,3033000
2023-10-12,216.630005,216.720001,213.529999,214.740005,212.320663,3244200
2023-10-13,215.529999,216.009995,212.750000,213.529999,211.124298,3267700
2023-10-16,214.729996,216.460007,214.559998,216.009995,213.576355,3361600
2023-10-17,214.369995,217.380005,214.169998,216.289993,213.853210,3627700
2023-10-18,215.110001,215.630005,212.589996,213.089996,210.689255,3255000
2023-10-19,213.399994,214.350006,210.690002,211.080002,208.701889,4322700
2023-10-20,210.860001,211.050003,208.380005,208.470001,206.121307,4446600
2023-10-23,207.669998,209.970001,206.660004,207.899994,205.557724,5473000
2023-10-24,209.070007,210.210007,208.119995,209.470001,207.110046,3180900
2023-10-25,208.449997,208.539993,206.089996,206.360001,204.035095,3454500
2023-10-26,205.919998,206.360001,203.630005,204.220001,201.919205,4133400
2023-10-27,205.000000,205.110001,202.440002,203.119995,200.831573,4290700
2023-10-30,204.529999,205.979996,203.759995,205.460007,203.145233,3562700
2023-10-31,205.630005,207.000000,204.820007,206.789993,204.460236,3325300
2023-11-01,207.139999,209.220001,206.869995,208.860001,206.506912,5789300
2023-11-02,210.850006,213.110001,210.850006,213.009995,210.610153,4111600
2023-11-03,214.320007,216.199997,214.270004,215.410004,212.983124,4216600
2023-11-06,215.830002,216.070007,214.470001,215.500000,213.072098,2915000
2023-11-07,215.380005,216.500000,214.899994,216.139999,213.704895,3194300
2023-11-08,216.339996,216.720001,215.000000,216.110001,213.675232,2813800
2023-11-09,216.630005,216.779999,214.059998,214.270004,211.855957,2771200
2023-11-10,215.100006,217.610001,214.449997,217.460007,215.010025,3303400
2023-11-13,216.809998,217.860001,216.339996,217.330002,214.881485,2829400
2023-11-14,220.509995,222.779999,220.509995,222.149994,219.647186,4055100
2023-11-15,222.860001,223.800003,222.289993,222.699997,220.190979,2819200
2023-11-16,222.300003,222.880005,221.600006,222.550003,220.042679,2754500
2023-11-17,222.869995,223.440002,222.419998,223.110001,220.596359,3123700
2023-11-20,223.110001,225.250000,223.000000,224.789993,222.257431,2875600
2023-11-21,224.250000,224.429993,223.610001,224.179993,221.654312,2513800
2023-11-22,224.850006,225.759995,224.529999,225.139999,222.603485,2880400
2023-11-24,225.039993,225.440002,225.009995,225.380005,222.840790,1219500
2023-11-27,225.119995,225.529999,224.770004,225.089996,222.554047,2410000
2023-11-28,224.770004,225.910004,224.449997,225.229996,222.692474,2761900
2023-11-29,226.380005,227.190002,225.110001,225.330002,222.791351,2653700
2023-11-30,225.729996,226.389999,224.820007,226.259995,223.710876,3148000
2023-12-01,225.990005,228.330002,225.589996,228.169998,225.599365,4074400
2023-12-04,226.580002,227.429993,226.080002,227.350006,224.788605,3837800
2023-12-05,226.580002,227.449997,226.210007,226.910004,224.353546,3019000
2023-12-06,227.889999,228.160004,225.880005,225.949997,223.404373,3172900
2023-12-07,226.990005,228.050003,226.710007,227.759995,225.193970,2724300
2023-12-08,227.360001,229.089996,227.270004,228.850006,226.271698,2741500
2023-12-11,228.690002,229.830002,228.509995,229.789993,227.201096,3076600
2023-12-12,229.589996,230.779999,228.960007,230.660004,228.061310,3214900
2023-12-13,230.770004,234.429993,230.550003,234.240005,231.600983,4231100
2023-12-14,235.660004,236.580002,234.190002,235.630005,232.975311,5014500
2023-12-15,234.789993,235.940002,234.630005,235.309998,232.658905,4297900
2023-12-18,235.860001,236.820007,235.820007,236.330002,233.667419,3855100
2023-12-19,236.720001,238.100006,236.720001,238.059998,235.377930,3731700
2023-12-20,237.740005,238.690002,234.440002,234.509995,231.867935,5149700
2023-12-21,235.080002,236.169998,234.059998,236.089996,234.431793,4427000
2023-12-22,236.589996,237.520004,235.639999,236.630005,234.968002,3661900
2023-12-26,236.979996,238.309998,236.860001,237.800003,236.129791,3829400
2023-12-27,238.000000,238.440002,237.470001,238.250000,236.576630,5103700
2023-12-28,238.250000,238.740005,238.130005,238.130005,236.457474,4099400
2023-12-29,238.139999,238.470001,236.479996,237.220001,235.553864,4187500
2024-01-02,235.649994,236.509995,234.770004,235.630005,233.975037,4847600
2024-01-03,234.529999,234.740005,233.110001,233.369995,231.730911,3925500
2024-01-04,233.259995,234.550003,232.660004,232.770004,231.135117,3681900
2024-01-05,232.699997,234.389999,232.399994,233.119995,231.482651,3305100
2024-01-08,233.270004,236.559998,233.259995,236.449997,234.789276,4156600
2024-01-09,235.149994,236.559998,234.740005,236.009995,234.352356,4524800
2024-01-10,236.119995,237.660004,235.789993,237.229996,235.563797,3343400
2024-01-11,237.520004,237.860001,234.919998,237.070007,235.404938,3375600
2024-01-12,237.979996,238.369995,236.419998,237.110001,235.444626,3049500
2024-01-16,236.289993,236.910004,235.100006,236.009995,234.352356,3646700
2024-01-17,234.410004,234.869995,233.429993,234.589996,232.942337,3336600
2024-01-18,235.639999,236.960007,234.619995,236.660004,234.997803,3509900
2024-01-19,237.380005,239.740005,236.759995,239.539993,237.857574,3850100
2024-01-22,240.539993,241.399994,240.050003,240.580002,238.890259,3952700
2024-01-23,241.020004,241.169998,240.059998,241.020004,239.327179,3015300
2024-01-24,242.660004,242.869995,240.850006,240.979996,239.287445,3003000
2024-01-25,242.190002,242.559998,241.070007,242.320007,240.618057,2993900
2024-01-26,242.309998,243.020004,241.729996,242.119995,240.419449,2858200
2024-01-29,242.339996,244.339996,242.130005,244.320007,242.604004,3463400
2024-01-30,244.070007,244.330002,243.570007,243.979996,242.266388,3098900
2024-01-31,242.839996,243.240005,239.860001,239.869995,238.185242,3884500
2024-02-01,240.899994,243.100006,240.039993,243.100006,241.392578,3986800
2024-02-02,242.960007,246.009995,242.690002,245.179993,243.457947,3875800
2024-02-05,244.830002,244.990005,242.740005,244.020004,242.306107,3324800
2024-02-06,244.479996,245.020004,243.899994,244.850006,243.130280,2568400
2024-02-07,246.000000,247.089996,245.389999,246.779999,245.046722,2305700
2024-02-08,246.809998,247.470001,246.509995,247.389999,245.652435,2668200
2024-02-09,247.750000,249.149994,247.509995,248.899994,247.151810,2367700
2024-02-12,249.039993,250.339996,248.720001,249.139999,247.390137,2769700
2024-02-13,245.610001,246.320007,243.350006,245.149994,243.428162,5832600
2024-02-14,246.869995,248.029999,245.610001,247.860001,246.119125,2606900
2024-02-15,248.339996,249.940002,248.020004,249.770004,248.015717,3181900
2024-02-16,249.610001,250.229996,248.100006,248.460007,246.714920,2907800
2024-02-20,247.550003,247.750000,245.759995,246.899994,245.165863,3445100
2024-02-21,246.050003,246.990005,245.130005,246.949997,245.215515,2174900
2024-02-22,249.960007,252.210007,249.610001,251.830002,250.061249,3873000
2024-02-23,252.460007,252.919998,251.529999,252.000000,250.230057,2856000
2024-02-26,252.020004,252.440002,251.199997,251.240005,249.475388,2585800
2024-02-27,251.789993,252.100006,250.949997,251.940002,250.170486,2024600
2024-02-28,251.100006,251.960007,250.970001,251.520004,249.753433,2192200
2024-02-29,252.679993,253.300003,251.119995,252.580002,250.805984,2610400
2024-03-01,253.039993,255.070007,252.679993,254.899994,253.109680,3691300
2024-03-04,254.779999,255.580002,254.529999,254.649994,252.861435,4966800
2024-03-05,253.679993,253.860001,250.910004,251.949997,250.180389,3134800
2024-03-06,253.869995,254.509995,252.679993,253.440002,251.659943,2501700
2024-03-07,255.000000,256.369995,254.649994,255.910004,254.112595,2940900
2024-03-08,256.420013,257.709991,254.039993,254.429993,252.642975,3671100
2024-03-11,253.889999,254.350006,252.699997,254.020004,252.235870,3038700
2024-03-12,254.990005,256.739990,253.649994,256.529999,254.728226,4380100
2024-03-13,256.570007,256.869995,255.470001,256.209991,254.410477,2667400
2024-03-14,256.690002,256.869995,253.720001,255.220001,253.427444,3664100
2024-03-15,253.600006,254.649994,252.699997,253.710007,251.928055,3216100
2024-03-18,255.580002,256.209991,254.809998,255.000000,253.208984,3455400
2024-03-19,254.429993,256.549988,254.169998,256.470001,254.668655,2900200
2024-03-20,256.459991,259.200012,256.190002,259.070007,257.250397,2480800
2024-03-21,260.649994,261.070007,260.040009,260.140015,258.312897,3723200
2024-03-22,259.190002,259.450012,258.339996,258.500000,257.586456,2463200
2024-03-25,258.100006,258.489990,257.790009,257.920013,257.008514,2714400
2024-03-26,258.799988,258.829987,257.279999,257.459991,256.550110,2591500
2024-03-27,259.130005,259.850006,258.010010,259.730011,258.812134,4030200
2024-03-28,259.799988,260.579987,259.760010,259.899994,258.981506,2669100
2024-04-01,260.320007,260.380005,258.679993,259.700012,258.782227,3292300
2024-04-02,257.500000,257.500000,256.190002,257.299988,256.390686,3213400
2024-04-03,256.730011,258.440002,256.660004,257.700012,256.789307,3241600
2024-04-04,259.649994,259.989990,254.440002,254.610001,253.710205,3121300
2024-04-05,255.110001,258.200012,255.000000,257.179993,256.271118,4177700
2024-04-08,257.799988,258.140015,257.100006,257.480011,256.570068,3223800
2024-04-09,258.350006,258.500000,255.399994,257.850006,256.938751,2944100
2024-04-10,254.720001,256.040009,253.919998,254.970001,254.068939,3348900
2024-04-11,255.750000,257.429993,253.880005,256.700012,255.792831,3434200
2024-04-12,255.270004,255.639999,252.160004,253.000000,252.105896,3571000
2024-04-15,255.000000,255.210007,249.259995,249.889999,249.006882,4804300
2024-04-16,249.889999,250.649994,248.470001,249.139999,248.259537,3466800
2024-04-17,250.440002,250.929993,246.979996,247.679993,246.804688,2861400
2024-04-18,248.320007,249.529999,246.649994,247.169998,246.296494,2991700
2024-04-19,247.070007,247.690002,244.570007,245.229996,244.363342,3467600
2024-04-22,246.589996,248.880005,245.380005,247.639999,246.764832,3112000
2024-04-23,248.570007,250.949997,248.270004,250.589996,249.704407,2399000
2024-04-24,251.210007,251.509995,249.300003,250.649994,249.764191,2285900
2024-04-25,247.309998,249.889999,246.429993,249.460007,248.578415,2473300
2024-04-26,250.860001,252.539993,250.440002,251.779999,250.890198,3238100
2024-04-29,252.750000,253.119995,251.350006,252.770004,251.876709,2086000
2024-04-30,251.940002,252.330002,248.559998,248.610001,247.731415,2502700
2024-05-01,248.460007,251.979996,247.600006,247.990005,247.113602,3509500
2024-05-02,250.130005,250.919998,247.610001,250.559998,249.674515,2580200
2024-05-03,253.600006,254.399994,252.199997,253.529999,252.634018,2350200
2024-05-06,254.800003,256.250000,254.619995,256.250000,255.344406,2811500
2024-05-07,256.589996,257.170013,256.140015,256.480011,255.573608,1829900
2024-05-08,255.479996,256.549988,255.330002,256.299988,255.394226,2600100
2024-05-09,256.299988,257.880005,256.000000,257.809998,256.898895,2418700
2024-05-10,258.670013,259.029999,257.450012,258.049988,257.138031,1922500
2024-05-13,259.079987,259.079987,257.559998,258.190002,257.277557,1948400
2024-05-14,258.230011,259.670013,258.079987,259.450012,258.533112,2466800
2024-05-15,260.850006,262.730011,260.440002,262.640015,261.711853,2508700
2024-05-16,262.679993,263.279999,261.859985,261.929993,261.004333,2445000
2024-05-17,262.149994,262.299988,261.239990,262.299988,261.373016,2208700
2024-05-20,262.429993,263.359985,262.209991,262.570007,261.642090,2366100
2024-05-21,262.200012,263.160004,262.130005,263.109985,262.180145,2241900
2024-05-22,262.859985,263.070007,261.130005,262.220001,261.293304,2356600
2024-05-23,263.859985,263.920013,259.429993,259.989990,259.071167,6603000
2024-05-24,261.040009,262.209991,260.450012,261.869995,260.944550,3122900
2024-05-28,262.470001,262.470001,260.489990,261.869995,260.944550,3078100
2024-05-29,259.619995,260.369995,259.429993,259.720001,258.802155,3179000
2024-05-30,259.279999,259.619995,257.750000,258.450012,257.536652,3031200
2024-05-31,259.000000,260.600006,256.250000,260.440002,259.519592,3407400
2024-06-03,261.660004,261.660004,258.079987,260.519989,259.599304,6203400
2024-06-04,259.839996,260.890015,258.950012,260.489990,259.569427,2489800
2024-06-05,261.799988,263.679993,260.700012,263.679993,262.748138,2384000
2024-06-06,263.649994,263.959991,262.600006,263.450012,262.518982,2190200
2024-06-07,262.890015,264.299988,262.250000,262.950012,262.020752,1838900
2024-06-10,262.329987,264.000000,262.200012,263.829987,262.897614,2142700
2024-06-11,263.000000,264.350006,261.880005,264.279999,263.346039,3017300
2024-06-12,267.089996,268.209991,266.209991,266.769989,265.827209,2762600
2024-06-13,267.470001,267.799988,265.500000,266.890015,265.946808,2285200
2024-06-14,265.859985,266.690002,265.239990,266.690002,265.747528,2205600
2024-06-17,266.410004,269.399994,266.040009,268.720001,267.770325,2452000
2024-06-18,268.859985,269.540009,268.660004,269.399994,268.447937,2024300
2024-06-20,269.940002,270.190002,267.750000,268.720001,267.770325,3168600
2024-06-21,268.420013,268.809998,267.459991,268.309998,267.361786,2679400
2024-06-24,268.339996,269.779999,267.779999,267.859985,266.913361,2226500
2024-06-25,268.369995,268.739990,267.489990,268.739990,267.790253,2074800
2024-06-26,267.980011,269.100006,267.630005,268.730011,267.780304,1857500
2024-06-27,268.619995,269.589996,268.489990,269.380005,268.428009,2655400
2024-06-28,269.369995,270.410004,266.950012,267.510010,267.510010,2822800
2024-07-01,268.489990,268.489990,266.730011,268.049988,268.049988,2881000
2024-07-02,267.459991,269.630005,267.250000,269.600006,269.600006,4207800
2024-07-03,269.609985,270.899994,269.609985,270.709991,270.709991,1948500
2024-07-05,270.820007,272.260010,270.399994,272.119995,272.119995,4237500
2024-07-08,272.649994,272.920013,271.910004,272.489990,272.489990,2335000
2024-07-09,272.820007,273.179993,272.309998,272.420013,272.420013,2702100
2024-07-10,273.209991,275.209991,272.850006,275.059998,275.059998,1992600
2024-07-11,275.750000,276.260010,273.440002,273.829987,273.829987,3598000
2024-07-12,274.350006,277.359985,274.339996,275.640015,275.640015,2729500
2024-07-15,276.799988,278.299988,275.880005,276.820007,276.820007,3386100
2024-07-16,277.600006,279.209991,277.399994,279.100006,279.100006,3261100
2024-07-17,276.239990,277.269989,274.989990,275.160004,275.160004,3346100
2024-07-18,276.000000,276.549988,271.649994,272.760010,272.760010,2904200
2024-07-19,272.559998,273.329987,270.500000,271.059998,271.059998,2414200
2024-07-22,272.779999,274.149994,271.899994,273.890015,273.890015,2527300
2024-07-23,273.869995,275.140015,273.559998,273.690002,273.690002,2229500
2024-07-24,271.339996,271.609985,267.079987,267.529999,267.529999,3050700
2024-07-25,267.700012,271.070007,265.950012,266.500000,266.500000,3237800
2024-07-26,268.640015,270.989990,268.250000,269.690002,269.690002,2757900
2024-07-29,270.730011,271.079987,268.769989,269.709991,269.709991,2814400
2024-07-30,270.500000,271.149994,266.869995,268.589996,268.589996,2174100
2024-07-31,271.940002,274.290009,271.100006,272.570007,272.570007,2541500
2024-08-01,273.250000,274.510010,266.609985,268.299988,268.299988,3767300
2024-08-02,264.500000,264.769989,260.690002,262.899994,262.899994,4744200
2024-08-05,251.210007,258.329987,251.000000,255.179993,255.179993,8463400
2024-08-06,256.570007,261.359985,255.529999,257.769989,257.769989,5255200
2024-08-07,261.070007,262.350006,255.559998,255.800003,255.800003,3398500
2024-08-08,258.679993,262.170013,257.500000,261.790009,261.790009,2922800
2024-08-09,261.739990,263.640015,260.799988,262.920013,262.920013,2667400
2024-08-12,263.630005,263.989990,261.760010,262.750000,262.750000,2548500
2024-08-13,264.410004,267.209991,264.299988,267.119995,267.119995,2316200
2024-08-14,267.649994,268.470001,266.130005,267.880005,267.880005,2335300
2024-08-15,270.940002,272.769989,270.579987,272.519989,272.519989,3031600
2024-08-16,271.899994,273.540009,271.730011,273.170013,273.170013,2571900
2024-08-19,273.619995,275.790009,273.019989,275.750000,275.750000,2660000
2024-08-20,275.679993,276.309998,274.429993,275.079987,275.079987,2041900
2024-08-21,275.769989,276.899994,274.950012,276.459991,276.459991,1983700
2024-08-22,277.170013,277.589996,273.609985,274.119995,274.119995,2554300
2024-08-23,275.739990,277.829987,275.329987,277.589996,277.589996,2281800
2024-08-26,278.130005,278.529999,276.260010,276.890015,276.890015,2263800
2024-08-27,276.100006,277.380005,275.609985,277.140015,277.140015,1787900
2024-08-28,276.799988,277.079987,273.920013,275.450012,275.450012,1856400
2024-08-29,276.480011,278.309998,275.239990,275.720001,275.720001,3018000
2024-08-30,276.720001,278.529999,275.079987,278.380005,278.380005,2028200
